Date,Wilshire 5000,NASDAQ Composite
2023-10-27,47.495907421874996,19.596665136718748
2023-10-30,48.0395384765625,19.8236947265625
2023-10-31,48.3689416015625,19.91942236328125
2023-11-01,48.8333125,20.245278076171875
2023-11-02,49.796931640625,20.605995166015624
2023-11-03,50.360925781249996,20.891334423828123
2023-11-06,50.3616490234375,20.954109423828125
2023-11-07,50.5146484375,21.141783544921875
2023-11-08,50.5169484375,21.1581357421875
2023-11-09,50.0689201171875,20.958247802734373
2023-11-10,50.8173365234375,21.387071044921875
2023-11-13,50.78240078125,21.33999736328125
2023-11-14,51.9139783203125,21.846288818359373
2023-11-15,52.0086466796875,21.8609517578125
2023-11-16,51.9800673828125,21.87618837890625
2023-11-17,52.109905078124996,21.8944947265625
2023-11-20,52.489414062499996,22.141021923828124
2023-11-21,52.336706640624996,22.0099697265625
2023-11-22,52.5661091796875,22.112083544921873
2023-11-24,52.6319107421875,22.08881689453125
2023-11-27,52.5282984375,22.0735802734375
2023-11-28,52.5647076171875,22.13672763671875
2023-11-29,52.584392382812496,22.100659863281248
2023-11-30,52.786033203125,22.050640576171872
2023-12-01,53.23973515625,22.172796923828123
2023-12-04,53.03647265625,21.98750986328125
2023-12-05,52.9261041015625,22.0563607421875
2023-12-06,52.7331017578125,21.927400439453123
2023-12-07,53.145983203125,22.22698486328125
2023-12-08,53.3849541015625,22.326153076171874
2023-12-11,53.5919541015625,22.370359863281248
2023-12-12,53.80693671875,22.526770605468748
2023-12-13,54.6506908203125,22.837637939453124
2023-12-14,54.95920078125,22.880417333984376
2023-12-15,54.90486328125,22.96157587890625
2023-12-18,55.12228515625,23.102454833984375
2023-12-19,55.5176875,23.254990576171874
2023-12-20,54.671458203125,22.905807666015622
2023-12-21,55.273357421875,23.193998681640625
2023-12-22,55.3975259765625,23.239103076171872
2023-12-26,55.67047578125,23.365583984375
2023-12-27,55.76366171875,23.403728515624998
2023-12-28,55.772286718749996,23.397466455078124
2023-12-29,55.5396857421875,23.26759189453125
2024-01-02,55.1839583984375,22.887207666015623
2024-01-03,54.6225158203125,22.617925439453124
2024-01-04,54.461780859375,22.490964697265625
2024-01-05,54.5555732421875,22.512308984375
2024-01-08,55.3597826171875,23.0078427734375
2024-01-09,55.24188515625,23.029450439453125
2024-01-10,55.5240708984375,23.20295810546875
2024-01-11,55.45578515625,23.203795166015624
2024-01-12,55.476170703125,23.20777763671875
2024-01-16,55.2222767578125,23.16374189453125
2024-01-17,54.8976533203125,23.026211181640623
2024-01-18,55.3635515625,23.336258105468747
2024-01-19,56.0344642578125,23.732003076171875
2024-01-22,56.2565849609375,23.808449560546872
2024-01-23,56.3778650390625,23.910207666015623
2024-01-24,56.3581173828125,23.996975878906248
2024-01-25,56.650518359375,24.041275
2024-01-26,56.63654765625,23.955808544921876
2024-01-29,57.120877343749996,24.223462060546876
2024-01-30,57.044141796874996,24.040345605468747
2024-01-31,56.0853517578125,23.50421513671875
2024-02-01,56.7866900390625,23.810541455078123
2024-02-02,57.312630859375,24.224872802734374
2024-02-05,57.056755859375,24.176403515624997
2024-02-06,57.237180078125,24.193949999999997
2024-02-07,57.6715341796875,24.422791455078123
2024-02-08,57.7956083984375,24.480250439453123
2024-02-09,58.16461015625,24.785523242187498
2024-02-12,58.1900673828125,24.710952197265623
2024-02-13,57.2764642578125,24.26617939453125
2024-02-14,57.911744921875,24.58168310546875
2024-02-15,58.329805859375,24.65456337890625
2024-02-16,58.273419921874996,24.45225810546875
2024-02-20,57.6291458984375,24.227709423828124
2024-02-21,57.6494326171875,24.150348681640626
2024-02-22,58.7917015625,24.864511181640623
2024-02-23,58.8275357421875,24.795071484375
2024-02-26,58.66187734375,24.7631875
2024-02-27,58.8237173828125,24.854714697265624
2024-02-28,58.710779296874996,24.71899736328125
2024-02-29,59.0194150390625,24.94247587890625
2024-03-01,59.4846708984375,25.226157666015624
2024-03-04,59.4194982421875,25.12164013671875
